"_defaultColorIndex","id","lineKey","lineVal","name","step"
"14","qr36ik24","true","0.07672753185033798","lilac-plant-31","-0.8441056609153748"
"14","qr36ik24","true","0.7301273345947266","lilac-plant-31","0.07672135531902313"
"14","qr36ik24","true","-0.7355254292488098","lilac-plant-31","0.7301026582717896"
"14","qr36ik24","true","-0.9927694201469421","lilac-plant-31","-0.7355086803436279"
"14","qr36ik24","true","-0.08639930188655853","lilac-plant-31","-0.9927453994750977"
"14","qr36ik24","true","-0.2009609490633011","lilac-plant-31","-0.08640087395906448"
"14","qr36ik24","true","-0.8762704730033875","lilac-plant-31","-0.20095928013324738"
"14","qr36ik24","true","-0.6939935088157654","lilac-plant-31","-0.8762497305870056"
"14","qr36ik24","true","0.01595035009086132","lilac-plant-31","-0.6939778923988342"
"14","qr36ik24","true","-0.1836276650428772","lilac-plant-31","0.015945889055728912"
"14","qr36ik24","true","-0.45812004804611206","lilac-plant-31","-0.18362648785114288"
"14","qr36ik24","true","-0.7672560811042786","lilac-plant-31","-0.45811110734939575"
"14","qr36ik24","true","-0.6609053015708923","lilac-plant-31","-0.7672383785247803"
"14","qr36ik24","true","-0.5729433298110962","lilac-plant-31","-0.6608906388282776"
"14","qr36ik24","true","-0.03079690784215927","lilac-plant-31","-0.572931170463562"
"14","qr36ik24","true","-0.028937000781297684","lilac-plant-31","-0.030800046399235725"
"14","qr36ik24","true","-0.31811267137527466","lilac-plant-31","-0.028940191492438316"
"14","qr36ik24","true","0.8496312499046326","lilac-plant-31","-0.3181076943874359"
"14","qr36ik24","true","0.313956618309021","lilac-plant-31","0.8496032357215881"
"14","qr36ik24","true","0.8994641900062561","lilac-plant-31","0.3139437437057495"
"14","qr36ik24","true","0.3359156847000122","lilac-plant-31","0.8994348049163818"
"14","qr36ik24","true","-0.0919824093580246","lilac-plant-31","0.3359021842479706"
"14","qr36ik24","true","-0.7371422648429871","lilac-plant-31","-0.09198381751775742"
"14","qr36ik24","true","-0.6781554818153381","lilac-plant-31","-0.7371254563331604"
"14","qr36ik24","true","-0.6300209760665894","lilac-plant-31","-0.6781403422355652"
"14","qr36ik24","true","-0.5058727860450745","lilac-plant-31","-0.6300071477890015"
"14","qr36ik24","true","-0.37237679958343506","lilac-plant-31","-0.5058625340461731"
"14","qr36ik24","true","-0.7307369709014893","lilac-plant-31","-0.37237030267715454"
"14","qr36ik24","true","-0.5781934261322021","lilac-plant-31","-0.7307203412055969"
"14","qr36ik24","true","0.17624065279960632","lilac-plant-31","-0.5781810879707336"
"14","qr36ik24","true","0.8426050543785095","lilac-plant-31","0.17623166739940643"
"14","qr36ik24","true","0.7429285645484924","lilac-plant-31","0.8425772190093994"
"14","qr36ik24","true","0.027923667803406715","lilac-plant-31","0.7429035305976868"
"14","qr36ik24","true","-0.3653113543987274","lilac-plant-31","0.027918869629502296"
"14","qr36ik24","true","-0.22704513370990753","lilac-plant-31","-0.3653050363063812"
"14","qr36ik24","true","1.0138849020004272","lilac-plant-31","-0.22704271972179413"
"14","qr36ik24","true","4.838294506072998","lilac-plant-31","1.0138522386550903"
"14","qr36ik24","true","0.9768581390380859","lilac-plant-31","4.838153839111328"
"14","qr36ik24","true","-0.2430533617734909","lilac-plant-31","0.976826548576355"
"14","qr36ik24","true","0.6732295751571655","lilac-plant-31","-0.2430505007505417"
"14","qr36ik24","true","-0.8983101844787598","lilac-plant-31","0.6732065677642822"
"14","qr36ik24","true","-1.1343512535095215","lilac-plant-31","-0.8982887864112854"
"14","qr36ik24","true","-0.536758542060852","lilac-plant-31","-1.134323239326477"
"14","qr36ik24","true","0.05584094673395157","lilac-plant-31","-0.536747395992279"
"14","qr36ik24","true","-0.9707058072090149","lilac-plant-31","0.055835358798503876"
"14","qr36ik24","true","-0.09173872321844101","lilac-plant-31","-0.9706823825836182"
"14","qr36ik24","true","0.10717238485813141","lilac-plant-31","-0.09174013882875443"
"14","qr36ik24","true","-0.7393224239349365","lilac-plant-31","0.10716534405946732"
"14","qr36ik24","true","-0.8775257468223572","lilac-plant-31","-0.7393055558204651"
"14","qr36ik24","true","-0.8833805918693542","lilac-plant-31","-0.8775050044059753"
"14","qr36ik24","true","-0.7777909636497498","lilac-plant-31","-0.8833596706390381"
"14","qr36ik24","true","-0.7177640795707703","lilac-plant-31","-0.7777729630470276"
"14","qr36ik24","true","-0.32537516951560974","lilac-plant-31","-0.7177478671073914"
"14","qr36ik24","true","-0.11649134010076523","lilac-plant-31","-0.3253699839115143"
"14","qr36ik24","true","-0.30481481552124023","lilac-plant-31","-0.11649205535650253"
"14","qr36ik24","true","-0.16751430928707123","lilac-plant-31","-0.30481022596359253"
"14","qr36ik24","true","-0.34906005859375","lilac-plant-31","-0.16751359403133392"
"14","qr36ik24","true","-0.36137524247169495","lilac-plant-31","-0.349054217338562"
"14","qr36ik24","true","0.2879868149757385","lilac-plant-31","-0.3613690435886383"
"14","qr36ik24","true","-0.037183113396167755","lilac-plant-31","0.28797468543052673"
"14","qr36ik24","true","-0.24659588932991028","lilac-plant-31","-0.037186071276664734"
"14","qr36ik24","true","-1.1870845556259155","lilac-plant-31","-0.2465929388999939"
"14","qr36ik24","true","-0.9276731610298157","lilac-plant-31","-1.187054991722107"
"14","qr36ik24","true","-0.7362874150276184","lilac-plant-31","-0.9276509881019592"
"14","qr36ik24","true","-0.7408063411712646","lilac-plant-31","-0.7362706661224365"
"14","qr36ik24","true","-0.47190427780151367","lilac-plant-31","-0.7407894134521484"
"14","qr36ik24","true","-0.4120177626609802","lilac-plant-31","-0.4718949496746063"
"14","qr36ik24","true","-0.3799038231372833","lilac-plant-31","-0.412010133266449"
"14","qr36ik24","true","0.41587579250335693","lilac-plant-31","-0.3798971176147461"
"14","qr36ik24","true","0.6489189863204956","lilac-plant-31","0.41586002707481384"
"14","qr36ik24","true","-0.0635535791516304","lilac-plant-31","0.6488966345787048"
"14","qr36ik24","true","-0.48692694306373596","lilac-plant-31","-0.06355579197406769"
"14","qr36ik24","true","-0.34411054849624634","lilac-plant-31","-0.4869171977043152"
"14","qr36ik24","true","0.848301887512207","lilac-plant-31","-0.3441048264503479"
"14","qr36ik24","true","5.113483428955078","lilac-plant-31","0.8482739329338074"
"14","qr36ik24","true","4.967307090759277","lilac-plant-31","5.113335132598877"
"14","qr36ik24","true","-0.23939606547355652","lilac-plant-31","4.967162609100342"
"14","qr36ik24","true","0.5206482410430908","lilac-plant-31","-0.23939330875873566"
"14","qr36ik24","true","0.5419416427612305","lilac-plant-31","0.5206295251846313"
"14","qr36ik24","true","-0.8636782765388489","lilac-plant-31","0.5419223308563232"
"14","qr36ik24","true","-0.5378686785697937","lilac-plant-31","-0.8636578321456909"
"14","qr36ik24","true","-0.07136719673871994","lilac-plant-31","-0.5378574728965759"
"14","qr36ik24","true","-0.8417506217956543","lilac-plant-31","-0.07136918604373932"
"14","qr36ik24","true","-0.5682286024093628","lilac-plant-31","-0.8417308926582336"
"14","qr36ik24","true","0.30728286504745483","lilac-plant-31","-0.5682165622711182"
"14","qr36ik24","true","-0.26313498616218567","lilac-plant-31","0.30727019906044006"
"14","qr36ik24","true","-0.8057260513305664","lilac-plant-31","-0.2631315588951111"
"14","qr36ik24","true","-1.02466881275177","lilac-plant-31","-0.8057073354721069"
"14","qr36ik24","true","-0.8651700615882874","lilac-plant-31","-1.024643898010254"
"14","qr36ik24","true","-0.6560025215148926","lilac-plant-31","-0.8651496171951294"
"14","qr36ik24","true","-0.535208523273468","lilac-plant-31","-0.6559879779815674"
"14","qr36ik24","true","-0.05511239171028137","lilac-plant-31","-0.5351974368095398"
"14","qr36ik24","true","-0.5198930501937866","lilac-plant-31","-0.05511484667658806"
"14","qr36ik24","true","-0.3565900921821594","lilac-plant-31","-0.519882321357727"
"14","qr36ik24","true","-0.22134174406528473","lilac-plant-31","-0.35658401250839233"
"14","qr36ik24","true","0.42312583327293396","lilac-plant-31","-0.22133950889110565"
"14","qr36ik24","true","0.431635320186615","lilac-plant-31","0.42310988903045654"
"14","qr36ik24","true","0.37778282165527344","lilac-plant-31","0.4316191077232361"
"14","qr36ik24","true","-0.14853687584400177","lilac-plant-31","0.3777681291103363"
"14","qr36ik24","true","-0.6114051342010498","lilac-plant-31","-0.14853668212890625"
"14","qr36ik24","true","-0.8581091165542603","lilac-plant-31","-0.6113919019699097"
"14","qr36ik24","true","-0.6656461358070374","lilac-plant-31","-0.8580889105796814"
"14","qr36ik24","true","-0.7484602928161621","lilac-plant-31","-0.6656312942504883"
"14","qr36ik24","true","-0.5746607184410095","lilac-plant-31","-0.7484431266784668"
"14","qr36ik24","true","-0.43640679121017456","lilac-plant-31","-0.5746484994888306"
"14","qr36ik24","true","-0.45279645919799805","lilac-plant-31","-0.4363984763622284"
"14","qr36ik24","true","0.3943514823913574","lilac-plant-31","-0.45278769731521606"
"14","qr36ik24","true","0.7012448310852051","lilac-plant-31","0.3943363130092621"
"14","qr36ik24","true","0.22752799093723297","lilac-plant-31","0.7012209892272949"
"14","qr36ik24","true","-0.23913459479808807","lilac-plant-31","0.22751756012439728"
"14","qr36ik24","true","-0.19878756999969482","lilac-plant-31","-0.2391318529844284"
"14","qr36ik24","true","-0.13461770117282867","lilac-plant-31","-0.1987859606742859"
"14","qr36ik24","true","0.6328899264335632","lilac-plant-31","-0.1346179097890854"
"14","qr36ik24","true","4.900625705718994","lilac-plant-31","0.6328680515289307"
"14","qr36ik24","true","0.8056840300559998","lilac-plant-31","4.90048360824585"
"14","qr36ik24","true","0.011873587965965271","lilac-plant-31","0.8056572675704956"
"14","qr36ik24","true","0.4955125153064728","lilac-plant-31","0.01186924334615469"
"14","qr36ik24","true","-0.7123714685440063","lilac-plant-31","0.4954945147037506"
"14","qr36ik24","true","-1.2782795429229736","lilac-plant-31","-0.7123553156852722"
"14","qr36ik24","true","-0.21572306752204895","lilac-plant-31","-1.2782474756240845"
"14","qr36ik24","true","0.22256745398044586","lilac-plant-31","-0.2157209813594818"
"14","qr36ik24","true","-1.1026531457901","lilac-plant-31","0.2225571572780609"
"14","qr36ik24","true","0.16569837927818298","lilac-plant-31","-1.1026259660720825"
"14","qr36ik24","true","0.11726361513137817","lilac-plant-31","0.16568969190120697"
"14","qr36ik24","true","-0.4293191730976105","lilac-plant-31","0.117256298661232"
"14","qr36ik24","true","-0.8191575407981873","lilac-plant-31","-0.42931103706359863"
"14","qr36ik24","true","-0.7377787232398987","lilac-plant-31","-0.8191384077072144"
"14","qr36ik24","true","-0.6708405017852783","lilac-plant-31","-0.737761914730072"
"14","qr36ik24","true","-0.48773229122161865","lilac-plant-31","-0.6708255410194397"
"14","qr36ik24","true","-0.3371216952800751","lilac-plant-31","-0.4877225160598755"
"14","qr36ik24","true","-0.23453500866889954","lilac-plant-31","-0.33711618185043335"
"14","qr36ik24","true","-0.4227695167064667","lilac-plant-31","-0.23453238606452942"
"14","qr36ik24","true","-0.260677695274353","lilac-plant-31","-0.42276158928871155"
"14","qr36ik24","true","-0.22455552220344543","lilac-plant-31","-0.2606743276119232"
"14","qr36ik24","true","0.07738755643367767","lilac-plant-31","-0.224553182721138"
"14","qr36ik24","true","0.19484035670757294","lilac-plant-31","0.07738135755062103"
"14","qr36ik24","true","-0.32753199338912964","lilac-plant-31","0.19483084976673126"
"14","qr36ik24","true","-0.9514422416687012","lilac-plant-31","-0.3275267481803894"
"14","qr36ik24","true","-1.21786630153656","lilac-plant-31","-0.9514194130897522"
"14","qr36ik24","true","-0.8394837975502014","lilac-plant-31","-1.2178359031677246"
"14","qr36ik24","true","-0.7185513973236084","lilac-plant-31","-0.8394640684127808"
"14","qr36ik24","true","-0.7585551142692566","lilac-plant-31","-0.7185351252555847"
"14","qr36ik24","true","-0.6604049205780029","lilac-plant-31","-0.7585376501083374"
"14","qr36ik24","true","-0.637839138507843","lilac-plant-31","-0.6603902578353882"
"14","qr36ik24","true","-0.5994037389755249","lilac-plant-31","-0.6378251314163208"
"14","qr36ik24","true","0.9014652967453003","lilac-plant-31","-0.5993908047676086"
"14","qr36ik24","true","0.6248764991760254","lilac-plant-31","0.9014358520507812"
"14","qr36ik24","true","0.3793652057647705","lilac-plant-31","0.6248548030853271"
"14","qr36ik24","true","-0.37617167830467224","lilac-plant-31","0.379350483417511"
"14","qr36ik24","true","-0.3590969145298004","lilac-plant-31","-0.3761650621891022"
"14","qr36ik24","true","0.44398701190948486","lilac-plant-31","-0.35909077525138855"
"14","qr36ik24","true","3.263451337814331","lilac-plant-31","0.4439704418182373"
"14","qr36ik24","true","3.9651846885681152","lilac-plant-31","3.263355255126953"
"14","qr36ik24","true","-0.7454550266265869","lilac-plant-31","3.9650685787200928"
"14","qr36ik24","true","0.0947655662894249","lilac-plant-31","-0.7454379796981812"
"14","qr36ik24","true","-0.5342689752578735","lilac-plant-31","0.09475888311862946"
"14","qr36ik24","true","-0.802428662776947","lilac-plant-31","-0.5342578887939453"
"14","qr36ik24","true","-0.9772425293922424","lilac-plant-31","-0.8024100065231323"
"14","qr36ik24","true","0.3146132528781891","lilac-plant-31","-0.9772189259529114"
"14","qr36ik24","true","0.33747926354408264","lilac-plant-31","0.3146003484725952"
"14","qr36ik24","true","-1.0075275897979736","lilac-plant-31","0.33746573328971863"
"14","qr36ik24","true","0.11401300877332687","lilac-plant-31","-1.0075031518936157"
"14","qr36ik24","true","0.12286225706338882","lilac-plant-31","0.11400577425956726"
"14","qr36ik24","true","-0.4430985152721405","lilac-plant-31","0.12285477668046951"
"14","qr36ik24","true","-0.8552977442741394","lilac-plant-31","-0.44309002161026"
"14","qr36ik24","true","-0.7819627523422241","lilac-plant-31","-0.8552775979042053"
"14","qr36ik24","true","-0.7889697551727295","lilac-plant-31","-0.7819446325302124"
"14","qr36ik24","true","-0.11543866246938705","lilac-plant-31","-0.7889514565467834"
"14","qr36ik24","true","-0.1142137199640274","lilac-plant-31","-0.11543941497802734"
"14","qr36ik24","true","-0.5041455030441284","lilac-plant-31","-0.11421450227499008"
"14","qr36ik24","true","-0.10852424800395966","lilac-plant-31","-0.504135251045227"
"14","qr36ik24","true","0.44033998250961304","lilac-plant-31","-0.10852518677711487"
"14","qr36ik24","true","0.49678468704223633","lilac-plant-31","0.44032353162765503"
"14","qr36ik24","true","0.5838881134986877","lilac-plant-31","0.4967666566371918"
"14","qr36ik24","true","0.646407425403595","lilac-plant-31","0.583867609500885"
"14","qr36ik24","true","-0.44895267486572266","lilac-plant-31","0.6463851928710938"
"14","qr36ik24","true","-0.9337012767791748","lilac-plant-31","-0.44894400238990784"
"14","qr36ik24","true","-0.7795798778533936","lilac-plant-31","-0.933678925037384"
"14","qr36ik24","true","-0.3780938982963562","lilac-plant-31","-0.7795618772506714"
"14","qr36ik24","true","-0.19929812848567963","lilac-plant-31","-0.37808725237846375"
"14","qr36ik24","true","-0.22563326358795166","lilac-plant-31","-0.1992965042591095"
"14","qr36ik24","true","-0.5751843452453613","lilac-plant-31","-0.22563089430332184"
"14","qr36ik24","true","-0.38213402032852173","lilac-plant-31","-0.5751720666885376"
"14","qr36ik24","true","0.16678138077259064","lilac-plant-31","-0.3821272552013397"
"14","qr36ik24","true","0.7889028787612915","lilac-plant-31","0.16677266359329224"
"14","qr36ik24","true","0.26499488949775696","lilac-plant-31","0.7888765931129456"
"14","qr36ik24","true","-0.004029026720672846","lilac-plant-31","0.2649833858013153"
"14","qr36ik24","true","-0.028113730251789093","lilac-plant-31","-0.004032921977341175"
"14","qr36ik24","true","0.33855676651000977","lilac-plant-31","-0.028116945177316666"
"14","qr36ik24","true","2.249790906906128","lilac-plant-31","0.338543176651001"
"14","qr36ik24","true","7.444326400756836","lilac-plant-31","2.249723434448242"
"14","qr36ik24","true","0.4512381851673126","lilac-plant-31","7.444112300872803"
"14","qr36ik24","true","0.8710823655128479","lilac-plant-31","0.45122143626213074"
"14","qr36ik24","true","0.6010249257087708","lilac-plant-31","0.8710537552833557"
"14","qr36ik24","true","-0.6629759073257446","lilac-plant-31","0.6010039448738098"
"14","qr36ik24","true","-0.18566936254501343","lilac-plant-31","-0.6629611849784851"
"14","qr36ik24","true","0.40753957629203796","lilac-plant-31","-0.18566812574863434"
"14","qr36ik24","true","0.03231528028845787","lilac-plant-31","0.407524049282074"
"14","qr36ik24","true","-1.1917213201522827","lilac-plant-31","0.032310355454683304"
"14","qr36ik24","true","0.16714923083782196","lilac-plant-31","-1.1916917562484741"
"14","qr36ik24","true","0.05828181654214859","lilac-plant-31","0.16714049875736237"
"14","qr36ik24","true","-0.22754040360450745","lilac-plant-31","0.058276157826185226"
"14","qr36ik24","true","-0.5617188811302185","lilac-plant-31","-0.22753797471523285"
"14","qr36ik24","true","-0.8458576202392578","lilac-plant-31","-0.5617070198059082"
"14","qr36ik24","true","-0.6852062344551086","lilac-plant-31","-0.8458377122879028"
"14","qr36ik24","true","-0.36433103680610657","lilac-plant-31","-0.6851908564567566"
"14","qr36ik24","true","-0.07941397279500961","lilac-plant-31","-0.36432474851608276"
"14","qr36ik24","true","-0.20680277049541473","lilac-plant-31","-0.07941573858261108"
"14","qr36ik24","true","-0.5349069237709045","lilac-plant-31","-0.2068009376525879"
"14","qr36ik24","true","1.0574464797973633","lilac-plant-31","-0.5348957777023315"
"14","qr36ik24","true","0.3424270451068878","lilac-plant-31","1.0574126243591309"
"14","qr36ik24","true","0.12785187363624573","lilac-plant-31","0.34241336584091187"
"14","qr36ik24","true","0.9764146208763123","lilac-plant-31","0.12784424424171448"
"14","qr36ik24","true","0.3745037615299225","lilac-plant-31","0.9763830304145813"
"14","qr36ik24","true","-1.1181761026382446","lilac-plant-31","0.3744891881942749"
"14","qr36ik24","true","-0.917432963848114","lilac-plant-31","-1.1181485652923584"
"14","qr36ik24","true","-0.897655725479126","lilac-plant-31","-0.9174110293388367"
"14","qr36ik24","true","-0.5347463488578796","lilac-plant-31","-0.8976343870162964"
"14","qr36ik24","true","-0.43839141726493835","lilac-plant-31","-0.5347352623939514"
"14","qr36ik24","true","-0.4849582612514496","lilac-plant-31","-0.4383830428123474"
"14","qr36ik24","true","-0.327470988035202","lilac-plant-31","-0.4849485754966736"
"14","qr36ik24","true","0.5171510577201843","lilac-plant-31","-0.3274657428264618"
"14","qr36ik24","true","0.5840961933135986","lilac-plant-31","0.5171324610710144"
"14","qr36ik24","true","0.18621224164962769","lilac-plant-31","0.5840756893157959"
"14","qr36ik24","true","-0.14888329803943634","lilac-plant-31","0.1862029731273651"
"14","qr36ik24","true","-0.18390342593193054","lilac-plant-31","-0.14888310432434082"
"14","qr36ik24","true","0.4679467976093292","lilac-plant-31","-0.18390223383903503"
"14","qr36ik24","true","4.153116703033447","lilac-plant-31","0.46792957186698914"
"14","qr36ik24","true","1.99860417842865","lilac-plant-31","4.152995586395264"
"14","qr36ik24","true","-0.03386985883116722","lilac-plant-31","1.9985437393188477"
"14","qr36ik24","true","0.24732908606529236","lilac-plant-31","-0.03387290984392166"
"14","qr36ik24","true","0.44650042057037354","lilac-plant-31","0.2473180890083313"
"14","qr36ik24","true","-0.5169169902801514","lilac-plant-31","0.4464837908744812"
"14","qr36ik24","true","-0.2467639148235321","lilac-plant-31","-0.5169063806533813"
"14","qr36ik24","true","0.0757623165845871","lilac-plant-31","-0.24676094949245453"
"14","qr36ik24","true","-0.557681679725647","lilac-plant-31","0.07575616240501404"
"14","qr36ik24","true","-0.1987670212984085","lilac-plant-31","-0.5576698780059814"
"14","qr36ik24","true","-0.15480968356132507","lilac-plant-31","-0.19876541197299957"
"14","qr36ik24","true","-0.2544883191585541","lilac-plant-31","-0.15480932593345642"
"14","qr36ik24","true","-0.6066734790802002","lilac-plant-31","-0.2544851303100586"
"14","qr36ik24","true","-0.8156991600990295","lilac-plant-31","-0.6066603064537048"
"14","qr36ik24","true","-0.743375837802887","lilac-plant-31","-0.8156801462173462"
"14","qr36ik24","true","-0.6535934805870056","lilac-plant-31","-0.743358850479126"
"14","qr36ik24","true","-0.5437278747558594","lilac-plant-31","-0.65357905626297"
"14","qr36ik24","true","-0.23144689202308655","lilac-plant-31","-0.543716549873352"
"14","qr36ik24","true","-0.5451657772064209","lilac-plant-31","-0.2314443588256836"
"14","qr36ik24","true","-0.3645189702510834","lilac-plant-31","-0.5451543927192688"
"14","qr36ik24","true","0.5089420676231384","lilac-plant-31","-0.36451268196105957"
"14","qr36ik24","true","0.13856340944766998","lilac-plant-31","0.5089236497879028"
